bug_id,bug_type,short_desc,product,component,assigned_to,bug_status,resolution,changeddate
331123,defect,no bookmarks in menu when no windows are open on Mac OS X,Firefox,Bookmarks & History,annie.sullivan,RESOLVED,DUPLICATE,2009-11-26 06:25:26
1592829,task,Make browser_privatebrowsing_context_and_chromeFlags.js Fission compatible,Firefox,Private Browsing,annygakhokidze,RESOLVED,FIXED,2019-11-15 14:34:42
1420574,enhancement,Clarify that browser_oneOffHeader.js fails if screen resolution is small,Firefox,Search,arai.unmht,RESOLVED,FIXED,2018-05-09 02:37:06
1424595,enhancement,Ignore Promise rejection for denied access in browser/base/content/test/permissions/browser_temporary_permissions_expiry.js,Firefox,Site Identity,arai.unmht,RESOLVED,FIXED,2019-03-31 02:13:00
1478792,enhancement,Temporarily disable failing tests due to process flip: browser_aboutHome_search_composing.js and browser_aboutHome_search_telemetry.js,Firefox,New Tab Page,arai.unmht,RESOLVED,FIXED,2019-06-28 14:29:46
1608279,task,[meta] Stop calling XPCOMUtils.defineLazyGetter on the global `this` in JSMs,Firefox,General,arai.unmht,RESOLVED,FIXED,2022-08-03 05:56:36
1485195,defect,Schema displayed in the Bookmarks policy documentation is incomplete,Firefox,Enterprise Policies,arshadkazmi42,RESOLVED,FIXED,2018-10-31 20:09:37
1495081,defect,Content Blocking on/off switch's tooltip not shown,Firefox,Settings UI,aryx.bugmail,RESOLVED,FIXED,2018-11-23 11:21:50
1535666,defect,"Perma browser/base/content/test/about/browser_aboutCertError_noSubjectAltName.js | That message should appear - Got false, expected true when Gecko 67 merges to Beta on 2019-03-15",Firefox,General,aryx.bugmail,RESOLVED,FIXED,2019-03-24 23:08:13
1624868,defect,Perma linux ccov TEST-UNEXPECTED-TIMEOUT | automation.py | application timed out after 370 seconds with no output  [browser/base/content/test/performance/io],Firefox,General,aryx.bugmail,RESOLVED,FIXED,2020-09-30 16:15:28
233712,defect,No drag-and-drop for dock icon (Other than html),Firefox,General,asaf,RESOLVED,FIXED,2005-11-14 10:22:35
239218,defect,"Menus are nonfunctional when 'tools' have focus (Downloads / Extensions / Theme Managers,  JavaScript Console and Page Info window)",Firefox,Menus,asaf,RESOLVED,FIXED,2010-05-14 13:18:01
263146,defect,"use the Cmd key instead of the Ctrl key on Mac (""accel"" instead of ""control"")",Firefox,Keyboard Navigation,asaf,RESOLVED,FIXED,2006-05-22 11:50:38
267227,defect,"be able to use Window (mac only) and Help (all) menus for every window (view source, bookmarks manager, etc.) with menus",Firefox,Shell Integration,asaf,RESOLVED,FIXED,2006-11-09 14:24:24
285574,defect,[Mac] fonts settings dialog is cropped,Firefox,Settings UI,asaf,RESOLVED,FIXED,2006-08-27 06:13:48
287615,defect,move openPreferences() to utilityOverlay,Firefox,Settings UI,asaf,RESOLVED,FIXED,2006-08-27 06:13:59
287924,defect,Bookmarks > Manage Bookmarks > Move does not work,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2012-02-03 12:52:56
290714,defect,Don't use reserved const names in bookmarks/content,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2006-08-27 05:01:05
293810,defect,Lots of cmd+shift combinations opens Help viewer,Firefox,Keyboard Navigation,asaf,RESOLVED,FIXED,2005-05-14 01:13:45
295337,defect,Cmd+? doens't open help successfully,Firefox,Menus,asaf,RESOLVED,FIXED,2005-05-26 17:37:46
306208,defect,regression: tabbar is visible in popups,Firefox,Tabbed Browser,asaf,RESOLVED,FIXED,2006-03-12 18:51:55
309015,defect,"Options - Privacy - History , 0 days is not displayed (""ask me what to do"" radio buttons not checked when opening pref window)",Firefox,Settings UI,asaf,RESOLVED,FIXED,2006-03-12 18:55:37
310007,defect,No RSS UI after adding back the location bar (until a new window is created),Firefox,Address Bar,asaf,RESOLVED,FIXED,2005-09-26 15:40:58
310373,defect,"Dragging & Dropping a link on the ""New Window""/""New Tab"" buttons can load priviliged xul",Firefox,Security,asaf,RESOLVED,FIXED,2007-04-01 15:22:30
335077,defect,Middle click on back button does not work.,Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2006-04-24 07:13:29
343585,defect,tab scrolling:  scenario where open link in background doesn't enable the scroll button,Firefox,Tabbed Browser,asaf,RESOLVED,FIXED,2006-11-12 10:53:35
345259,defect,[RTL UI] opening a tab in background moves tabs if the tabstrip overflows,Firefox,Tabbed Browser,asaf,RESOLVED,FIXED,2008-04-07 14:01:05
347797,defect,[Mac] Tabs aligned to the left when they should be centered,Firefox,General,asaf,RESOLVED,FIXED,2006-08-14 14:17:48
348607,defect,locale.dir=rtl does not affect all UI elements in branch builds,Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2008-04-07 14:01:06
348759,defect,[Mac] Shadow missing around favicon in location bar,Firefox,General,asaf,RESOLVED,FIXED,2006-09-13 13:00:55
348947,defect,"When customizing toolbars, search box textfield still has I-beam cursor and is cannot be dragged",Firefox,Toolbars and Customization,asaf,RESOLVED,DUPLICATE,2006-08-17 10:39:39
348959,defect,[Winstripe] tabbrowser-tabs lost their focus feedback,Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2006-08-18 23:46:29
349079,defect,Fix back & forward buttons issues in Pinstripe,Firefox,General,asaf,RESOLVED,FIXED,2006-08-18 23:47:36
349148,defect,"Clicking Back / Forward button label opens dropdown instead of going back in ""Icons and Text"" mode",Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2006-08-25 08:43:33
350590,defect,Left Click on Back and Forward brings up dropdown,Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2006-09-03 15:11:10
351363,defect,overlays to customizeToolbar.xul should also apply to the sheet implementaion,Firefox,Toolbars and Customization,asaf,RESOLVED,FIXED,2006-12-10 23:54:29
371675,defect,Error when dropping a url on the bookmarks toolbar,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2009-11-26 05:35:26
372040,defect,nodeIsLivemarkItem asserts for separators,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2009-11-26 06:33:06
379211,defect,Use item IDs for annotating bookmark/folder items rather than place: URIs,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2009-11-26 07:35:39
384936,defect,Folders in bookmarks menu are inaccessible after moving a bookmark to/in the menu,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2009-11-26 05:19:09
388337,defect,Pasting a folder which contains sub-folders fails,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2009-11-26 06:00:09
456048,defect,Use the new D&D API in tabbrowser,Firefox,Tabbed Browser,asaf,RESOLVED,FIXED,2010-12-17 06:56:46
528006,defect,"ASSERT: parent node must have _DOMElement set,When I carry out undoing of the bookmark",Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2010-12-17 06:56:45
575254,defect,Reduce TabBrowser XBL usage to minimum,Firefox,Tabbed Browser,asaf,RESOLVED,DUPLICATE,2017-08-29 16:05:27
575258,defect,Decouple the tabbrowser binding from its implementation,Firefox,Tabbed Browser,asaf,RESOLVED,WONTFIX,2017-08-29 15:58:16
710259,defect,New Safari migrator (OS X & Windows),Firefox,Migration,asaf,RESOLVED,FIXED,2022-11-03 01:24:11
715099,defect,Convert nsProfileMigrator to JS so we can use JS modules on migration,Firefox,Migration,asaf,RESOLVED,FIXED,2012-03-25 06:02:50
822343,defect,Improve downloads view rendering time,Firefox,Bookmarks & History,asaf,RESOLVED,FIXED,2013-02-05 23:31:17
826991,defect,Store download state and end time in an annotation (avoid I/O for new history downloads),Firefox,Downloads Panel,asaf,RESOLVED,FIXED,2016-08-26 09:07:20
828111,defect,Workaround multiple reflows issue and slow xbl attachment in the downloads view,Firefox,Downloads Panel,asaf,RESOLVED,FIXED,2013-01-13 09:31:54
1570292,defect,Inconsistencies with visual cue used for remote controlled browser session,Firefox,Address Bar,ato,RESOLVED,FIXED,2019-07-31 14:58:13
1570327,defect,Hide robot icon when the address bar is in edit mode,Firefox,Address Bar,ato,RESOLVED,FIXED,2019-08-01 14:46:59
591398,defect,Use three-finger gesture swipe to enter/exit Tab Candy,Firefox,General,azaaza,RESOLVED,FIXED,2013-11-12 00:57:10
1251545,defect,[e10s release criteria] Slow script warning count should not regress,Firefox,General,azhang,RESOLVED,FIXED,2016-07-14 18:55:03
1190506,defect,[UX] Design final visuals for url bar states for control center and permissions icons,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:11:34
1192625,defect,[UX] New visual design for the updated about:privatebrowsing page,Firefox,Private Browsing,bbell,RESOLVED,FIXED,2016-10-06 16:28:59
1200624,defect,[UX] Provide final assets and spec for URL bar states in Control Center 2,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:13:02
1200626,defect,[UX] Provide final assets and spec for permissions notification design,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:14:13
1200630,defect,[UX] Provide final assets and spec for in use permissions on tab bar,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:13:15
1200631,defect,[UX] Provide final assets and spec for permissions panel of control center,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:12:07
1217442,defect,[UX] Modify design of site name for when it breaks width of control center panel,Firefox,General,bbell,RESOLVED,FIXED,2016-05-10 09:11:46
1353362,enhancement,[ux] Provide design spec for redesigned panel subviews,Firefox,Toolbars and Customization,bbell,RESOLVED,FIXED,2017-04-24 14:10:15
1354470,enhancement,[UX] Don't make the old Library window the most prominent item in the new Library panel,Firefox,Bookmarks & History,bbell,RESOLVED,FIXED,2017-05-16 18:41:24
1355021,enhancement,[UX] Update hamburger panel design to include notification areas,Firefox,Toolbars and Customization,bbell,RESOLVED,FIXED,2017-04-24 16:25:54
1359625,enhancement,[UX] Provide detailed UX specs for edit and zoom controls in the new hamburger panel,Firefox,Toolbars and Customization,bbell,RESOLVED,FIXED,2017-05-16 14:45:39
1360055,enhancement,"[UX] Need spec for the page-action menu's ""Send to Device"" submenu/subview/subpanel",Firefox,Address Bar,bbell,RESOLVED,FIXED,2017-05-17 12:31:54
1461922,enhancement,[ux] Design spec for privacy panel work,Firefox,Site Identity,bbell,RESOLVED,FIXED,2018-05-23 15:56:08
802050,defect,Assertions [Overwriting an existing document channel!] when opening pdf files,Firefox,PDF Viewer,bdahl,RESOLVED,FIXED,2013-02-14 11:42:48
806329,defect,Restore MPL 2 headers removed by recent pdf.js update,Firefox,PDF Viewer,bdahl,RESOLVED,FIXED,2012-11-13 06:34:51
1399956,enhancement,Run plain mochitests in Headless Mode on Linux,Firefox,Headless,bdahl,RESOLVED,FIXED,2017-10-17 12:08:24
1408220,enhancement,Run plain mochitests in Headless Mode on Windows,Firefox,Headless,bdahl,RESOLVED,FIXED,2017-10-20 02:54:07
1409580,enhancement,Run plain mochitests in Headless Mode on MacOS,Firefox,Headless,bdahl,RESOLVED,FIXED,2019-06-12 01:15:38
1442829,enhancement,Remove macBrowserOverlay.xul,Firefox,Menus,bdahl,RESOLVED,FIXED,2018-03-19 15:46:49
1444228,enhancement,Remove editBookmarkOverlay.xul,Firefox,Bookmarks & History,bdahl,RESOLVED,FIXED,2018-03-17 03:32:32
1486888,enhancement,"Either expose <xul:command> / [command] attribute broadcasting to chrome HTML documents, or stop using it in browser.xul",Firefox,General,bdahl,RESOLVED,FIXED,2019-10-31 10:20:37
1543245,defect,Use prototype document content sink for all chrome privileged XHTML,Firefox,General,bdahl,RESOLVED,FIXED,2019-04-20 11:51:15
1562025,defect,Headless window sizing broken when running under web driver,Firefox,Headless,bdahl,RESOLVED,FIXED,2019-07-02 22:58:41
1566882,enhancement,Enable PDF viewer telemetry on release,Firefox,PDF Viewer,bdahl,RESOLVED,FIXED,2020-09-23 18:56:46
1462725,enhancement,"Add SavantShieldStudy.jsm and ""savant"" event telemetry category",Firefox,General,bdanforth,RESOLVED,FIXED,2018-07-03 09:28:37
1465694,enhancement,Add tab event telemetry for Savant Shield study,Firefox,Tabbed Browser,bdanforth,RESOLVED,FIXED,2018-07-12 04:44:01
1465697,enhancement,"Add library_open, hamburger_open and dotdotdot_open event telemetry for Savant Shield study",Firefox,General,bdanforth,RESOLVED,FIXED,2018-06-09 17:59:18
1465698,defect,Add readermode event telemetry for Savant Shield study,Firefox,General,bdanforth,RESOLVED,FIXED,2018-06-09 17:59:19
1465703,enhancement,Add bookmark and follow_bookmark event telemetry for Savant Shield study,Firefox,General,bdanforth,RESOLVED,FIXED,2018-06-09 17:59:21
1465704,enhancement,Add follow_urlbar_link event telemetry for Savant Shield study,Firefox,General,bdanforth,RESOLVED,FIXED,2018-06-09 17:59:22
1465707,enhancement,Add addon event telemetry for Savant Shield study,Firefox,General,bdanforth,RESOLVED,FIXED,2018-06-09 17:59:25
239929,defect,Semi-Single-Profile for firefox and the new-toolkit apps,Firefox,Migration,benjamin,RESOLVED,FIXED,2007-07-30 22:08:39
304987,defect,L10N installer creates shortcuts with $ProductName$ name,Firefox,Installer,benjamin,RESOLVED,FIXED,2008-05-14 02:42:19
306304,defect,"If bookmarks.bak is missing , all bookmarks are overwritten by the default bookmarks",Firefox,Bookmarks & History,benjamin,RESOLVED,FIXED,2006-03-12 18:52:03
327196,defect,Build with --enable-places by default,Firefox,Bookmarks & History,benjamin,RESOLVED,DUPLICATE,2009-11-26 07:26:24
335605,defect,"Hook up ""Download Dictionaries"" context menu",Firefox,General,benjamin,RESOLVED,FIXED,2006-08-04 05:31:06
339714,defect,Locale repackaging to support the NSIS installer,Firefox,Installer,benjamin,RESOLVED,FIXED,2006-07-03 08:07:56
352592,defect,moz:distributionID should not be hardcoded into nsSearchService.js,Firefox,Search,benjamin,RESOLVED,FIXED,2006-09-14 21:13:34
371309,defect,Migration Wizard explicitly sets a homepage which is wrong when using a distribution,Firefox,Migration,benjamin,RESOLVED,FIXED,2007-04-29 08:54:24
1251376,defect,"[e10s release criteria] Stability, crash rates should not regress",Firefox,General,benjamin,RESOLVED,FIXED,2016-07-14 18:55:47
412862,defect,Change the 'allow scripts to move or resize existing windows' pref to a whitelist,Firefox,Settings UI,bent.mozilla,RESOLVED,WONTFIX,2017-11-29 01:40:02
1095824,defect,[Developer Edition] background image of about dialog not wide enough,Firefox,Theme,bgrinstead,RESOLVED,FIXED,2015-07-24 22:43:52
1175266,defect,browser_trackingUI.js fails when running locally,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:11:48
1175549,defect,Refactor the tracking protection mochitest-browser test,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:12:01
1182333,defect,Add tag for tracking protection tests,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:12:49
1185117,defect,Investigate - TP shield shows up incorrectly when pressing back while loading a page with tracking elements,Firefox,Address Bar,bgrinstead,RESOLVED,FIXED,2016-05-10 09:12:53
1186925,defect,Rewrite existing tests using the old TP/MCB shield,Firefox,Address Bar,bgrinstead,RESOLVED,FIXED,2016-05-10 09:11:28
1189928,defect,Disable telemetry measurements for Tracking Protection in PB mode,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:12:31
1191935,defect,Final strings for PBM for Tracking Protection,Firefox,Private Browsing,bgrinstead,RESOLVED,FIXED,2016-05-10 09:11:36
1192482,defect,Update accesskeys for PBM for Tracking Protection,Firefox,Private Browsing,bgrinstead,RESOLVED,FIXED,2016-05-10 09:14:12
1192576,defect,Need to update string entity name for trackingProtection.startTour,Firefox,Private Browsing,bgrinstead,RESOLVED,FIXED,2016-05-10 09:14:05
1193158,enhancement,Create a basic Site Permissions subview,Firefox,Address Bar,bgrinstead,RESOLVED,FIXED,2016-05-10 09:13:22
1199790,defect,Add sections and sorting for permissions in subpanel to match designs,Firefox,Address Bar,bgrinstead,RESOLVED,FIXED,2016-05-10 09:13:48
1202084,defect,Breakdown - CC: Site Permissions on main panel,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:14:18
1212456,defect,Merge platform-specific aboutCertError.css files into a single shared file,Firefox,General,bgrinstead,RESOLVED,FIXED,2016-05-10 09:12:58
1365638,defect,"Change label text for ""Close sidebar"" to ""Close Sidebar"" on header menu",Firefox,Menus,bgrinstead,RESOLVED,FIXED,2017-06-23 09:23:01
1367767,defect,"Uppercase ""Move Sidebar To Left/Right"" strings",Firefox,General,bgrinstead,RESOLVED,FIXED,2017-06-28 07:48:14
1377551,enhancement,Only change the background image for the flipped sidebar toolbar button state,Firefox,General,bgrinstead,RESOLVED,FIXED,2017-10-18 15:03:20
1409784,enhancement,Remove mStringBundle from tabbrowser binding and use gNavigatorBundle instead,Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2021-11-29 03:06:12
1448215,task,Remove offlineapp binding,Firefox,Settings UI,bgrinstead,RESOLVED,FIXED,2019-06-05 04:38:37
1460977,task,Load searchbar stylesheets in browser.xul instead of with XBL <resources>,Firefox,Search,bgrinstead,RESOLVED,FIXED,2019-06-05 05:00:57
1460982,task,Convert <searchbar> to a Custom Element,Firefox,Search,bgrinstead,RESOLVED,FIXED,2019-06-05 04:41:30
1473160,enhancement,Set up nonBrowserWindowStartup / nonBrowserWindowDelayedStartup / nonBrowserWindowShutdown somewhere outside of browser.js,Firefox,General,bgrinstead,RESOLVED,FIXED,2024-02-19 13:58:05
1479538,enhancement,"Rewrite callers of document.createElementNS(XUL_NS, ...) to use document.createXULElement(...)",Firefox,General,bgrinstead,RESOLVED,FIXED,2020-04-20 07:13:26
1482448,defect,Titlebar doesn't get collapsed on OSX when running in browser.xhtml due to MozBeforeInitialXULLayout not firing,Firefox,General,bgrinstead,RESOLVED,FIXED,2018-10-10 11:43:37
1488938,enhancement,Rewrite callers of firstChild/lastChild/childNodes/previousSibling/nextSibling with firstElementChild/lastElementChild/children/previousElementSibling/nextElementSibling round 2,Firefox,General,bgrinstead,RESOLVED,FIXED,2018-09-07 15:09:17
1496137,defect,Can't create new container with preoccupied color,Firefox,Settings UI,bgrinstead,RESOLVED,FIXED,2023-07-24 09:50:10
1507045,task,Remove the customizable ui toolbar binding,Firefox,Toolbars and Customization,bgrinstead,RESOLVED,FIXED,2019-06-05 04:38:49
1519461,defect,Can't switch tabs in a given profile with `browser.tabs.remote.logSwitchTiming=true`: AsyncTabSwitcher.logState is throwing in the call to linkedBrowser.docShellIsActive,Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2019-02-14 00:48:04
1539665,task,Handle the tabbrowser-arrowscrollbox XBL logic from within tabbrowser-tabs,Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2019-06-05 05:00:11
1545962,task,Use <template> instead of CDATA in about:preferences,Firefox,Settings UI,bgrinstead,RESOLVED,FIXED,2019-04-24 08:58:02
1546024,defect,"Chrome custom element attribute inheritance has stale cache after element recreates inner DOM and calls initializeAttributeInheritance again (was: ""Recommended by Pocket"" label and icon are missing, in Firefox Home Content section of Preferences)",Firefox,New Tab Page,bgrinstead,RESOLVED,FIXED,2022-01-10 04:38:21
1553188,task,Rename browser.xul to browser.xhtml,Firefox,General,bgrinstead,RESOLVED,FIXED,2019-06-13 07:10:07
1553387,defect,'Window' menu mostly empty (missing the list of windows) since switching to browser.xhtml,Firefox,General,bgrinstead,RESOLVED,FIXED,2019-05-23 14:55:21
1558995,task,Remove #content-deck,Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2020-10-16 16:28:25
1580978,task,Migrate the notification-popup-box element to ftl,Firefox,Site Identity,bgrinstead,RESOLVED,FIXED,2019-09-13 14:48:49
1590554,enhancement,Improve caching of tabbrowser-tab fragment,Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2019-11-01 06:16:19
1592054,defect,There's a brief flash of unstyled tab content (especially noticeable in debug builds during tests),Firefox,Tabbed Browser,bgrinstead,RESOLVED,FIXED,2019-11-05 02:05:22
1060046,defect,e10s EventTarget shim is broken,Firefox,Extension Compatibility,bill.mccloskey,RESOLVED,FIXED,2018-03-29 13:00:54
1164931,defect,The e10s slow script notification bar keeps spontaneously disappearing and reappearing in cycles.,Firefox,General,bill.mccloskey,RESOLVED,FIXED,2016-11-10 10:23:16
1249978,defect,[e10s] SLOW_SCRIPT_NOTICE_COUNT regressed in beta experiment,Firefox,General,bill.mccloskey,RESOLVED,INVALID,2016-03-30 08:29:36
515260,defect,[Taskfox] Stop the return key from submitting a blank search,Firefox,Address Bar,blair,RESOLVED,FIXED,2009-10-14 16:24:43
935815,defect,UITour: Allow adding a button with an action to the info panel,Firefox,General,blair,RESOLVED,FIXED,2014-01-15 11:34:33
1138738,defect,Pre-land strings for in-product tour pieces for ReadingList v1,Firefox,Tours,blair,RESOLVED,FIXED,2015-03-11 19:34:20
1574197,task,Add SUMO content for new Skyline in-product links,Firefox,Protections UI,bmikel,RESOLVED,FIXED,2019-09-30 02:25:15
1572174,task,Define engagement success for the search nudges add-on experiment,Firefox,Address Bar,bmiroglio,RESOLVED,DUPLICATE,2019-08-22 13:22:05
1437335,defect,Manual proxy port configuration should disable when its option is not selected,Firefox,Settings UI,bob.silverberg,RESOLVED,FIXED,2018-03-01 09:51:15
1607630,defect,pdf.js occasionally shows incorrect symbols until page is refreshed,Firefox,PDF Viewer,bobowencode,RESOLVED,FIXED,2020-05-20 05:25:15
1177494,defect,[UX] Design icon to signal when active mixed content blocking is disabled,Firefox,General,bram,RESOLVED,FIXED,2016-05-10 09:13:46
317827,defect,History Views do not update automatically,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:59:56
318057,defect,bookmarks.html exporter,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:53:39
319228,defect,Need custom title for bookmarks,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:00:12
320181,defect,Reduce autocomplete search,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:14:22
325153,defect,Update duplicate collapsing when history items are deleted,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:27:28
325161,defect,support URI property on all result nodes,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:25:08
325173,defect,Places DB changes should not break existing databases,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:21:07
325665,defect,Coalesce redirects in history,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:31:01
326432,defect,Bookmarks batches should also be DB transactions,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:04:05
327160,defect,SpellCheck dictionary distribution strategy,Firefox,Installer,brettw,RESOLVED,INVALID,2006-06-27 19:10:15
327367,defect,Some favicons are mis-sized,Firefox,Bookmarks & History,brettw,RESOLVED,DUPLICATE,2009-11-26 05:56:02
327491,defect,bookmarks_history.sqlite is way bigger than history.dat,Firefox,Bookmarks & History,brettw,RESOLVED,WONTFIX,2009-11-26 07:14:48
327841,defect,Re-implement a failed favicon cache in the favicon service,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:49:42
328470,defect,Large number of days for history to be remembered causes history to be cleared,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 07:06:41
328532,defect,Normalize annotation names in database,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:39:07
329524,defect,nsNavBookmarks::ReplaceItem() leaves the bookmark hash in an inconsistent state,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:48:37
329546,defect,Separate out the view model from a nsNavHistoryResult,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:32:41
329563,defect,Document annotations getting deleted with history behavior,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 07:22:48
329668,defect,Land spellchecking on 1_8_BRANCH,Firefox,General,brettw,RESOLVED,FIXED,2006-05-03 22:31:25
329691,defect,Failure creating bookmarks service,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:29:52
329698,defect,Write nsIAnnotationService::getAnnotations,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 07:02:13
329819,defect,Runtime performance is worse for places,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:37:17
330332,defect,Recognizable history in bookmarks_history.sqlite after being deleted,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 06:00:13
330359,defect,Host grouping doesn't get updated for visit dates,Firefox,Bookmarks & History,brettw,RESOLVED,DUPLICATE,2009-11-26 07:21:21
332934,defect,extremely slow startup as bookmarks_history.sqlite file grows,Firefox,Bookmarks & History,brettw,RESOLVED,FIXED,2009-11-26 05:49:21
335306,defect,Turn inline spellchecking on by default,Firefox,General,brettw,RESOLVED,FIXED,2006-06-11 11:32:02
335600,defect,Give spellchecking dictionaries reasonable names in the UI,Firefox,General,brettw,RESOLVED,FIXED,2006-05-16 13:40:23
337368,defect,Spelling suggestions don't appear when context menu is accessed from keyboard,Firefox,General,brettw,RESOLVED,FIXED,2008-05-11 13:32:51
337871,defect,Screen jumps (scrolls) around while entering text into page with multiple textboxes,Firefox,General,brettw,RESOLVED,FIXED,2006-06-26 15:45:38
338999,defect,Firefox 2 spell check tracking bug,Firefox,General,brettw,RESOLVED,FIXED,2006-11-30 09:15:17
254056,defect,focus lost when closing tab,Firefox,Tabbed Browser,bryner,RESOLVED,FIXED,2019-05-03 14:53:37
317826,defect,Bookmarks Views do not update dynamically,Firefox,Bookmarks & History,bryner,RESOLVED,FIXED,2009-11-26 05:18:58
322369,defect,History importer,Firefox,Bookmarks & History,bryner,RESOLVED,FIXED,2009-11-26 07:24:47
325171,defect,Initial startup time is teh sux0rs.,Firefox,Bookmarks & History,bryner,RESOLVED,FIXED,2009-11-26 06:31:06
325176,defect,Ensure Places Migrates Correctly,Firefox,Bookmarks & History,bryner,RESOLVED,INVALID,2009-11-26 05:52:08
325285,defect,Support multiple instances of the same URI in a single folder,Firefox,Bookmarks & History,bryner,RESOLVED,WONTFIX,2009-11-26 07:14:43
203102,defect,Investigate/port patches for url field (location/address bar) tab problems,Firefox,General,bugs,RESOLVED,FIXED,2006-03-12 17:10:22
210553,defect,"Problems launching external links from other applications when Firebird is default browser, XML parsing error (Error ""No XBL binding for browser"" appears when trying to launch from Eudora, snak, etc.)",Firefox,General,bugs,RESOLVED,FIXED,2004-10-01 19:30:40
216474,defect,Browser Crashes in Password Manager,Firefox,General,bugs,RESOLVED,FIXED,2003-08-17 14:07:21
217410,defect,Bump skin version?,Firefox,General,bugs,RESOLVED,INVALID,2005-04-20 12:35:15
236056,defect,pop up XPInstall dialog when user is about to click,Firefox,General,bugs,RESOLVED,FIXED,2004-10-26 17:06:16
244791,defect,Update Version Number to 0.9 on branch,Firefox,General,bugs,RESOLVED,FIXED,2004-09-06 03:27:08
252679,defect,Need EULA for Firefox,Firefox,General,bugs,RESOLVED,FIXED,2006-03-12 17:47:26
257047,defect,"Update all user-facing version strings to ""1.0 Preview Release""",Firefox,General,bugs,RESOLVED,FIXED,2006-03-12 17:54:55
274712,defect,New Options Dialog,Firefox,Settings UI,bugs,RESOLVED,FIXED,2009-07-11 19:07:39
318827,defect,Can drag magical entries in the places view list box into bookmarks menu,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 07:22:20
320286,defect,Undo/Redo menu items and keybindings for places,Firefox,Bookmarks & History,bugs,RESOLVED,DUPLICATE,2009-11-26 06:57:54
324958,defect,Folder undo delete back to previous folder ID,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 05:22:29
326346,defect,JS error when selecting text on page,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:06:36
326614,defect,Resolve day picking UI issues,Firefox,Bookmarks & History,bugs,RESOLVED,INVALID,2009-11-26 05:54:36
327223,defect,Ensure Sidebar Framework still exists in MOZ_PLACES builds,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:36:36
